User "Follower Count" "First Tweet Date" "Last Tweet Date" "Time Between T1 Tn" "Avg Tweets Per Day" "Tweet Total" "Retweet Total" "Favorite Total" "Avg Favorites" "Average Retweets" "Avg Inter Per Tweet" "Avg Int Per Tweet Per Follower"
TwitterVideo 17036765 "2017-09-23 22:26:55" "2017-08-17 23:52:25" 36 5.555555555555555 200 3063866 10465 52.325 15319.33 85398.08333333333 0.005012576233418335
KDTrey5 16952213 "2017-09-21 17:34:30" "2017-07-25 20:54:23" 57 3.508771929824561 200 193472 705292 3526.46 967.36 15767.78947368421 0.0009301316278697188
agnezmo 16894419 "2017-09-22 17:48:02" "2015-12-02 18:15:56" 659 0.30349013657056145 200 109208 134981 674.905 546.04 370.54476479514415 2.1932968798462032e-05
RyanSeacrest 16663925 "2017-09-23 04:35:24" "2017-08-02 19:20:29" 51 3.9215686274509802 200 115486 126957 634.785 577.43 4753.78431372549 0.0002852739863942913
JimCarrey 16645038 "2017-09-19 04:15:55" "2014-11-01 21:09:43" 1052 0.18916349809885932 199 410628 1307758 6571.64824120603 2063.457286432161 1633.4467680608366 9.813415674153682e-05
xtina 16507154 "2017-09-22 05:06:22" "2015-10-06 22:33:01" 716 0.27932960893854747 200 402013 745223 3726.115 2010.065 1602.2849162011173 9.706609123541933e-05
arrahman 16598477 "2017-09-23 11:03:37" "2017-04-05 10:26:36" 171 1.1695906432748537 200 190400 929271 4646.355 952.0 6547.783625730994 0.00039448098917334366
WayneRooney 16372683 "2017-09-21 15:55:02" "2016-08-26 15:17:29" 391 0.5115089514066496 200 968389 2205756 11028.78 4841.945 8118.017902813299 0.0004958269761170664
ParisHilton 16304213 "2017-09-23 19:22:30" "2017-07-30 20:49:46" 54 3.7037037037037037 200 407612 1298925 6494.625 2038.06 31602.537037037036 0.0019383049667614767
3gerardpique 16264548 "2017-09-19 22:06:32" "2016-08-24 18:24:50" 391 0.5115089514066496 200 1484905 2253646 11268.23 7424.525 9561.511508951407 0.0005878744068972226
ivetesangalo 15987871 "2017-09-23 17:01:38" "2017-08-12 15:45:23" 42 4.761904761904762 200 19191 115523 577.615 95.955 3207.476190476191 0.0002006193439061518
FoxNews 15984462 "2017-09-23 23:47:40" "2017-09-23 01:26:51" 1 200.0 200 50254 169721 848.605 251.27 219975.0 0.013761801929899174
radityadika 15960399 "2017-09-23 12:16:45" "2017-07-16 11:48:32" 69 2.898550724637681 200 35150 136559 682.795 175.75 2488.536231884058 0.00015591942481413265
10Ronaldinho 15942309 "2017-09-22 18:06:23" "2017-06-12 14:20:43" 102 1.9607843137254901 200 210538 757382 3786.91 1052.69 9489.411764705881 0.0005952344647632838
AlArabiya_Brk 16765917 "2017-09-23 21:06:14" "2017-09-19 16:30:28" 4 50.0 200 12046 15617 78.085 60.23 6915.75 0.00041248862200618075
