User "Follower Count" "First Tweet Date" "Last Tweet Date" "Time Between T1 Tn" "Avg Tweets Per Day" "Tweet Total" "Retweet Total" "Favorite Total" "Avg Favorites" "Average Retweets" "Avg Inter Per Tweet" "Avg Int Per Tweet Per Follower"
" 945530 "2017-09-24 14:57:03" "2017-08-04 08:12:15" 51 3.9215686274509802 200 7816 37717 188.585 39.08 892.8039215686274 0.0009442364827859797
"georgehaneUSA
" 941774 "2017-09-24 12:14:53" "2016-08-09 22:56:24" 410 0.4878048780487805 200 1974 2745 13.725 9.87 11.509756097560976 1.22213568197476e-05
"MicrosoftStore
" 916394 "2017-09-24 12:50:54" "2017-09-20 19:05:50" 3 66.66666666666667 200 1139 476 2.38 5.695 538.3333333333334 0.0005874474661917618
"MSFTnews
" 914383 "2017-09-23 00:12:00" "2017-09-05 18:16:00" 17 11.764705882352942 200 14782 1322 6.61 73.91 947.2941176470588 0.0010359927050776958
"Saudi_Airlines
" 909160 "2017-09-24 16:22:16" "2017-09-23 05:34:07" 1 200.0 200 322893 870 4.35 1614.465 323763.0 0.3561122354701043
"tictac
" 902137 "2017-09-22 15:17:38" "2017-07-17 10:07:11" 67 2.985074626865672 200 385 2391 11.955 1.925 41.43283582089552 4.592743210941965e-05
"AmericanExpress
" 901462 "2017-09-23 17:11:29" "2017-09-13 00:23:28" 10 20.0 200 118 269 1.345 0.59 38.7 4.2930262174112725e-05
"NikeRunning
" 895604 "2017-09-24 16:03:56" "2017-09-12 14:48:24" 12 16.666666666666668 200 613 620 3.1 3.065 102.75 0.0001147270445420074
"BentleyMotors
" 885140 "2017-09-24 12:30:11" "2017-01-10 14:31:34" 256 0.78125 200 17960 69418 347.09 89.8 341.3203125 0.0003856116687755609
"givenchy
" 880102 "2017-09-22 16:48:36" "2016-04-21 16:35:49" 519 0.3853564547206166 200 26300 60721 303.605 131.5 167.67052023121389 0.00019051259993865924
"NETAPORTER
" 878088 "2017-09-24 15:02:01" "2017-09-02 14:21:01" 22 9.090909090909092 200 746 3034 15.17 3.73 171.8181818181818 0.00019567307811766226
"PlayStationEU
